path,lane,lang,similarity.max_token_overlap_ratio,validation.dup_candidate_threshold,validation.dup_candidate_warn_max_share,validation.dup_contain_threshold,validation.dup_jaccard_threshold,validation.dup_chain_threshold,validation.dup_chain_threshold_latin,validation.dup_chain_threshold_asian,validation.dup_chain_threshold_carveout,effective.dup_candidate_threshold,effective.dup_candidate_warn_max_share,effective.dup_contain_threshold,effective.dup_jaccard_threshold,effective.dup_chain_threshold_latin,effective.dup_chain_threshold_carveout
dino_ds/lanes/lane_01_identity/lane_de.yaml,lane_01_identity,de,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_en.yaml,lane_01_identity,en,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_es.yaml,lane_01_identity,es,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_fr.yaml,lane_01_identity,fr,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_hi.yaml,lane_01_identity,hi,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_it.yaml,lane_01_identity,it,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_ja.yaml,lane_01_identity,ja,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_ko.yaml,lane_01_identity,ko,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_pt-br.yaml,lane_01_identity,pt-br,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_th.yaml,lane_01_identity,th,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_vi.yaml,lane_01_identity,vi,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_zh-hans.yaml,lane_01_identity,zh-hans,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_zh-hant.yaml,lane_01_identity,zh-hant,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_01_identity/lane_zh-hk.yaml,lane_01_identity,zh-hk,0.35,,,,,,,,,0.35,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_de.yaml,lane_02_tone_behaviour_foundation,de,0.18,,,,,,,,,0.18,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_en.yaml,lane_02_tone_behaviour_foundation,en,0.2,,,,,,,,,0.2,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_es.yaml,lane_02_tone_behaviour_foundation,es,0.18,,,,,,,,,0.18,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_fr.yaml,lane_02_tone_behaviour_foundation,fr,0.18,,,,,,,,,0.18,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_hi.yaml,lane_02_tone_behaviour_foundation,hi,0.12,,,,,,,,,0.12,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_it.yaml,lane_02_tone_behaviour_foundation,it,0.18,,,,,,,,,0.18,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_ja.yaml,lane_02_tone_behaviour_foundation,ja,0.16,,,,,,,,,0.16,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_ko.yaml,lane_02_tone_behaviour_foundation,ko,0.16,,,,,,,,,0.16,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_pt-br.yaml,lane_02_tone_behaviour_foundation,pt-br,0.18,,,,,,,,,0.18,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_th.yaml,lane_02_tone_behaviour_foundation,th,0.1,,,,,,,,,0.1,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_vi.yaml,lane_02_tone_behaviour_foundation,vi,0.18,,,,,,,,,0.18,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_zh-hans.yaml,lane_02_tone_behaviour_foundation,zh-hans,0.12,,,,,,,,,0.12,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_zh-hant.yaml,lane_02_tone_behaviour_foundation,zh-hant,0.12,,,,,,,,,0.12,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_02_tone_behaviour_foundation/lane_zh-hk.yaml,lane_02_tone_behaviour_foundation,zh-hk,0.11,,,,,,,,,0.11,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_de.yaml,lane_03_think_mode,de,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_en.yaml,lane_03_think_mode,en,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_es.yaml,lane_03_think_mode,es,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_fr.yaml,lane_03_think_mode,fr,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_hi.yaml,lane_03_think_mode,hi,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_it.yaml,lane_03_think_mode,it,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_ja.yaml,lane_03_think_mode,ja,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_ko.yaml,lane_03_think_mode,ko,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_pt-br.yaml,lane_03_think_mode,pt-br,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_th.yaml,lane_03_think_mode,th,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_vi.yaml,lane_03_think_mode,vi,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_de.yaml,lane_03_think_mode,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_en.yaml,lane_03_think_mode,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_es.yaml,lane_03_think_mode,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_fr.yaml,lane_03_think_mode,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_hi.yaml,lane_03_think_mode,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_it.yaml,lane_03_think_mode,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_ja.yaml,lane_03_think_mode,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_ko.yaml,lane_03_think_mode,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_pt-br.yaml,lane_03_think_mode,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_th.yaml,lane_03_think_mode,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_vi.yaml,lane_03_think_mode,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_zh-hans.yaml,lane_03_think_mode,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_zh-hant.yaml,lane_03_think_mode,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_yaml/lane_zh-hk.yaml,lane_03_think_mode,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_zh-hans.yaml,lane_03_think_mode,zh-hans,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_zh-hant.yaml,lane_03_think_mode,zh-hant,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_03_think_mode/lane_zh-hk.yaml,lane_03_think_mode,zh-hk,0.25,,,,,,,,,0.25,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_de.yaml,lane_04_quick_mode,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_en.yaml,lane_04_quick_mode,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_es.yaml,lane_04_quick_mode,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_fr.yaml,lane_04_quick_mode,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_hi.yaml,lane_04_quick_mode,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_it.yaml,lane_04_quick_mode,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_ja.yaml,lane_04_quick_mode,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_ko.yaml,lane_04_quick_mode,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_pt-br.yaml,lane_04_quick_mode,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_th.yaml,lane_04_quick_mode,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_vi.yaml,lane_04_quick_mode,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_zh-hans.yaml,lane_04_quick_mode,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_zh-hant.yaml,lane_04_quick_mode,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_04_quick_mode/lane_zh-hk.yaml,lane_04_quick_mode,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_de.yaml,lane_05_conversation_mode,de,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_en.yaml,lane_05_conversation_mode,en,0.33,,,,,,,,,0.33,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_es.yaml,lane_05_conversation_mode,es,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_fr.yaml,lane_05_conversation_mode,fr,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_hi.yaml,lane_05_conversation_mode,hi,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_it.yaml,lane_05_conversation_mode,it,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_ja.yaml,lane_05_conversation_mode,ja,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_ko.yaml,lane_05_conversation_mode,ko,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_pt-br.yaml,lane_05_conversation_mode,pt-br,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_th.yaml,lane_05_conversation_mode,th,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_vi.yaml,lane_05_conversation_mode,vi,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_zh-hans.yaml,lane_05_conversation_mode,zh-hans,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_zh-hant.yaml,lane_05_conversation_mode,zh-hant,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_05_conversation_mode/lane_zh-hk.yaml,lane_05_conversation_mode,zh-hk,0.5,,,,,,,,,0.5,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_de.yaml,lane_06_general_intent_classification,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_en.yaml,lane_06_general_intent_classification,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_es.yaml,lane_06_general_intent_classification,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_fr.yaml,lane_06_general_intent_classification,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_hi.yaml,lane_06_general_intent_classification,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_it.yaml,lane_06_general_intent_classification,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_ja.yaml,lane_06_general_intent_classification,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_ko.yaml,lane_06_general_intent_classification,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_pt-br.yaml,lane_06_general_intent_classification,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_th.yaml,lane_06_general_intent_classification,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_vi.yaml,lane_06_general_intent_classification,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_zh-hans.yaml,lane_06_general_intent_classification,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_zh-hant.yaml,lane_06_general_intent_classification,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_06_general_intent_classification/lane_zh-hk.yaml,lane_06_general_intent_classification,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_de.yaml,lane_07_search_triggering,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_en.yaml,lane_07_search_triggering,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_es.yaml,lane_07_search_triggering,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_fr.yaml,lane_07_search_triggering,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_hi.yaml,lane_07_search_triggering,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_it.yaml,lane_07_search_triggering,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_ja.yaml,lane_07_search_triggering,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_ko.yaml,lane_07_search_triggering,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_pt-br.yaml,lane_07_search_triggering,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_th.yaml,lane_07_search_triggering,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_vi.yaml,lane_07_search_triggering,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_zh-hans.yaml,lane_07_search_triggering,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_zh-hant.yaml,lane_07_search_triggering,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_07_search_triggering/lane_zh-hk.yaml,lane_07_search_triggering,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_de.yaml,lane_08_search_integration,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_en.yaml,lane_08_search_integration,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_es.yaml,lane_08_search_integration,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_fr.yaml,lane_08_search_integration,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_hi.yaml,lane_08_search_integration,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_it.yaml,lane_08_search_integration,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_ja.yaml,lane_08_search_integration,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_ko.yaml,lane_08_search_integration,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_pt-br.yaml,lane_08_search_integration,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_th.yaml,lane_08_search_integration,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_vi.yaml,lane_08_search_integration,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_zh-hans.yaml,lane_08_search_integration,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_zh-hant.yaml,lane_08_search_integration,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_08_yaml/lane_zh-hk.yaml,lane_08_search_integration,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_08_search_integration/lane_de.yaml,lane_08_search_integration,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
