path,lane,lang,similarity.max_token_overlap_ratio,validation.dup_candidate_threshold,validation.dup_candidate_warn_max_share,validation.dup_contain_threshold,validation.dup_jaccard_threshold,validation.dup_chain_threshold,validation.dup_chain_threshold_latin,validation.dup_chain_threshold_asian,validation.dup_chain_threshold_carveout,effective.dup_candidate_threshold,effective.dup_candidate_warn_max_share,effective.dup_contain_threshold,effective.dup_jaccard_threshold,effective.dup_chain_threshold_latin,effective.dup_chain_threshold_carveout
dino_ds/lanes/lane_26_image_context_understanding/lane_zh-hans.yaml,lane_26_image_context_understanding,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_26_image_context_understanding/lane_zh-hant.yaml,lane_26_image_context_understanding,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_26_image_context_understanding/lane_zh-hk.yaml,lane_26_image_context_understanding,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_de.yaml,lane_27_image_tooling,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_en.yaml,lane_27_image_tooling,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_es.yaml,lane_27_image_tooling,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_fr.yaml,lane_27_image_tooling,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_hi.yaml,lane_27_image_tooling,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_it.yaml,lane_27_image_tooling,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_ja.yaml,lane_27_image_tooling,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_ko.yaml,lane_27_image_tooling,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_pt-br.yaml,lane_27_image_tooling,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_th.yaml,lane_27_image_tooling,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_vi.yaml,lane_27_image_tooling,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_zh-hans.yaml,lane_27_image_tooling,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_zh-hant.yaml,lane_27_image_tooling,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_27_image_tooling/lane_zh-hk.yaml,lane_27_image_tooling,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_de.yaml,lane_28_emote6_labeling,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_en.yaml,lane_28_emote6_labeling,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_es.yaml,lane_28_emote6_labeling,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_fr.yaml,lane_28_emote6_labeling,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_hi.yaml,lane_28_emote6_labeling,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_it.yaml,lane_28_emote6_labeling,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_ja.yaml,lane_28_emote6_labeling,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_ko.yaml,lane_28_emote6_labeling,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_pt-br.yaml,lane_28_emote6_labeling,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_th.yaml,lane_28_emote6_labeling,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_vi.yaml,lane_28_emote6_labeling,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_zh-hans.yaml,lane_28_emote6_labeling,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_zh-hant.yaml,lane_28_emote6_labeling,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_28_emote6_labeling/lane_zh-hk.yaml,lane_28_emote6_labeling,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_de.yaml,lane_29_safety_history_politics,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_en.yaml,lane_29_safety_history_politics,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_es.yaml,lane_29_safety_history_politics,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_fr.yaml,lane_29_safety_history_politics,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_hi.yaml,lane_29_safety_history_politics,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_it.yaml,lane_29_safety_history_politics,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_ja.yaml,lane_29_safety_history_politics,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_ko.yaml,lane_29_safety_history_politics,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_pt-br.yaml,lane_29_safety_history_politics,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_th.yaml,lane_29_safety_history_politics,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_vi.yaml,lane_29_safety_history_politics,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_zh-hans.yaml,lane_29_safety_history_politics,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_zh-hant.yaml,lane_29_safety_history_politics,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_29_safety_history_politics/lane_zh-hk.yaml,lane_29_safety_history_politics,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_de.yaml,lane_30_safety_no_leakage,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_en.yaml,lane_30_safety_no_leakage,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_es.yaml,lane_30_safety_no_leakage,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_fr.yaml,lane_30_safety_no_leakage,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_hi.yaml,lane_30_safety_no_leakage,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_it.yaml,lane_30_safety_no_leakage,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_ja.yaml,lane_30_safety_no_leakage,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_ko.yaml,lane_30_safety_no_leakage,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_pt-br.yaml,lane_30_safety_no_leakage,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_th.yaml,lane_30_safety_no_leakage,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_vi.yaml,lane_30_safety_no_leakage,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_zh-hans.yaml,lane_30_safety_no_leakage,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_zh-hant.yaml,lane_30_safety_no_leakage,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_30_safety_no_leakage/lane_zh-hk.yaml,lane_30_safety_no_leakage,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_de.yaml,lane_31_mode_selection,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_en.yaml,lane_31_mode_selection,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_es.yaml,lane_31_mode_selection,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_fr.yaml,lane_31_mode_selection,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_hi.yaml,lane_31_mode_selection,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_it.yaml,lane_31_mode_selection,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_ja.yaml,lane_31_mode_selection,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_ko.yaml,lane_31_mode_selection,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_pt-br.yaml,lane_31_mode_selection,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_th.yaml,lane_31_mode_selection,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_vi.yaml,lane_31_mode_selection,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_zh-hans.yaml,lane_31_mode_selection,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_zh-hant.yaml,lane_31_mode_selection,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_31_mode_selection/lane_zh-hk.yaml,lane_31_mode_selection,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_de.yaml,lane_32_representation_choice,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_en.yaml,lane_32_representation_choice,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_es.yaml,lane_32_representation_choice,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_fr.yaml,lane_32_representation_choice,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_hi.yaml,lane_32_representation_choice,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_it.yaml,lane_32_representation_choice,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_ja.yaml,lane_32_representation_choice,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_ko.yaml,lane_32_representation_choice,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_pt-br.yaml,lane_32_representation_choice,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_th.yaml,lane_32_representation_choice,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_vi.yaml,lane_32_representation_choice,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_zh-hans.yaml,lane_32_representation_choice,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_zh-hant.yaml,lane_32_representation_choice,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_32_representation_choice/lane_zh-hk.yaml,lane_32_representation_choice,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_de.yaml,lane_33_fallback_behavior,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_en.yaml,lane_33_fallback_behavior,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_es.yaml,lane_33_fallback_behavior,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_fr.yaml,lane_33_fallback_behavior,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_hi.yaml,lane_33_fallback_behavior,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_it.yaml,lane_33_fallback_behavior,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_ja.yaml,lane_33_fallback_behavior,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_ko.yaml,lane_33_fallback_behavior,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_pt-br.yaml,lane_33_fallback_behavior,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_th.yaml,lane_33_fallback_behavior,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_vi.yaml,lane_33_fallback_behavior,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_zh-hans.yaml,lane_33_fallback_behavior,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_zh-hant.yaml,lane_33_fallback_behavior,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_33_fallback_behavior/lane_zh-hk.yaml,lane_33_fallback_behavior,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_34_cantonese_ability/lane_en.yaml,lane_34_cantonese_ability,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_34_cantonese_ability/lane_zh-hk.yaml,lane_34_cantonese_ability,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_de.yaml,lane_35_topic_hygiene,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_en.yaml,lane_35_topic_hygiene,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_es.yaml,lane_35_topic_hygiene,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_fr.yaml,lane_35_topic_hygiene,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_hi.yaml,lane_35_topic_hygiene,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_it.yaml,lane_35_topic_hygiene,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_ja.yaml,lane_35_topic_hygiene,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_ko.yaml,lane_35_topic_hygiene,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_pt-br.yaml,lane_35_topic_hygiene,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_th.yaml,lane_35_topic_hygiene,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_vi.yaml,lane_35_topic_hygiene,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_zh-hans.yaml,lane_35_topic_hygiene,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_zh-hant.yaml,lane_35_topic_hygiene,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_35_topic_hygiene/lane_zh-hk.yaml,lane_35_topic_hygiene,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_36_custom/lane_en.yaml,lane_36_custom,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_de.yaml,lane_37_deeplink_intent_detection,de,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_en.yaml,lane_37_deeplink_intent_detection,en,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_es.yaml,lane_37_deeplink_intent_detection,es,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_fr.yaml,lane_37_deeplink_intent_detection,fr,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_hi.yaml,lane_37_deeplink_intent_detection,hi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_it.yaml,lane_37_deeplink_intent_detection,it,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_ja.yaml,lane_37_deeplink_intent_detection,ja,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_ko.yaml,lane_37_deeplink_intent_detection,ko,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_pt-br.yaml,lane_37_deeplink_intent_detection,pt-br,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_th.yaml,lane_37_deeplink_intent_detection,th,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_vi.yaml,lane_37_deeplink_intent_detection,vi,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_zh-hans.yaml,lane_37_deeplink_intent_detection,zh-hans,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_zh-hant.yaml,lane_37_deeplink_intent_detection,zh-hant,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
dino_ds/lanes/lane_37_deeplink_intent_detection/lane_zh-hk.yaml,lane_37_deeplink_intent_detection,zh-hk,0.3,,,,,,,,,0.3,0.35,0.55,0.38,0.26,0.3
